Method,Capability,fname,metric,sample_mean,feature_mean,seed,seed_num,task,split,path
DeepTAN,Feature Reconstruction,preds+seed_44+focus_recon+tst.h5,mse,0.6131953715684877,0.6131953715684877,seed_44,44,focus_recon,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+focus_recon+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+focus_recon+tst.h5,mae,0.42074878649856945,0.4207487864985694,seed_44,44,focus_recon,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+focus_recon+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+focus_recon+tst.h5,jsd,0.09502380101585116,0.06243388565997934,seed_44,44,focus_recon,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+focus_recon+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+focus_recon+tst.h5,pcc,0.00296350934560875,-0.00977298288104452,seed_44,44,focus_recon,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+focus_recon+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+focus_recon+tst.h5,spearman,0.016202440717318498,-0.01719053535735532,seed_44,44,focus_recon,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+focus_recon+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+tst.h5,mse,0.39252701226216274,0.39252701226216297,seed_42,42,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+tst.h5,mae,0.4786435531922465,0.47864355319224644,seed_42,42,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+tst.h5,jsd,0.06075700434432915,0.05247790118833601,seed_42,42,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+tst.h5,pcc,0.001143720838215665,0.00357016232756881,seed_42,42,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+tst.h5,spearman,0.0025631342452989495,0.006283938680477391,seed_42,42,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+val.h5,mse,0.38392498075223586,0.383924980752236,seed_42,42,focus_label,val,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+val.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+val.h5,mae,0.4533446610407337,0.4533446610407336,seed_42,42,focus_label,val,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+val.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+val.h5,jsd,0.057951882699390805,0.05349547981124238,seed_42,42,focus_label,val,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+val.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+val.h5,pcc,-0.003145434615873899,-0.011542982566459243,seed_42,42,focus_label,val,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+val.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+val.h5,spearman,-0.0010958556495740618,-0.00010299282048739843,seed_42,42,focus_label,val,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+val.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask_new+tst.h5,mse,0.5998112566672021,0.5998112566672023,seed_42,42,multitask_new,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask_new+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask_new+tst.h5,mae,0.4206500483024362,0.4206500483024361,seed_42,42,multitask_new,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask_new+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask_new+tst.h5,jsd,0.09038074370520538,0.06084160969231827,seed_42,42,multitask_new,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask_new+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask_new+tst.h5,pcc,-0.00008306077618143231,-0.0022077407646509564,seed_42,42,multitask_new,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask_new+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask_new+tst.h5,spearman,-0.0004433999154996153,0.0020985131690903656,seed_42,42,multitask_new,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask_new+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+focus_label+tst.h5,mse,1.186095785082788,1.1860957850827882,seed_44,44,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+focus_label+tst.h5,mae,0.8821548059253057,0.8821548059253053,seed_44,44,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+focus_label+tst.h5,jsd,0.06100042400642605,0.05549511752735789,seed_44,44,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+focus_label+tst.h5,pcc,-0.0530624386455486,0.01654272753181863,seed_44,44,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+focus_label+tst.h5,spearman,-0.0621544319449551,-0.005552734378042538,seed_44,44,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+focus_label+tst.h5
